nhiet_do_moi_truong,nhiet_do_quy_trinh,toc_do_quay,momen_xoan,do_mon_dao,loai_san_pham,ca_lam_viec,hong_hoc
301.81,313.17,1499.2,29.26,70.0,H,Sáng,0
301.9,312.09,1357.6,52.74,53.7,L,Sáng,0
299.98,310.43,1418.7,36.36,16.9,M,Sáng,0
299.32,308.43,1267.4,24.57,57.5,H,Sáng,0
299.44,308.33,1559.8,46.09,20.6,M,Chiều,0
298.9,311.51,1366.9,76.02,243.7,L,Chiều,1
302.47,310.92,1661.1,39.04,218.3,L,Chiều,0
301.1,311.83,1859.3,52.53,162.4,L,Sáng,0
298.57,308.72,1674.2,34.88,38.3,L,Chiều,0
299.54,310.33,1553.9,63.87,82.0,L,Sáng,0
300.71,311.81,1523.7,32.34,228.4,L,Đêm,0
298.74,309.48,1284.0,28.41,220.0,L,Sáng,0
295.39,305.22,1430.7,27.32,221.3,L,Sáng,0
297.82,306.21,1580.9,32.35,65.2,L,Chiều,1
300.06,309.82,1640.7,34.34,26.0,L,Đêm,0
303.16,312.47,1414.2,36.73,194.4,M,Sáng,0
296.85,306.69,1285.2,51.04,67.7,H,Sáng,0
299.69,309.18,1813.3,27.16,126.7,L,Chiều,0
303.02,313.23,1573.4,22.71,19.2,L,Đêm,0
303.67,312.44,1414.4,36.49,239.1,L,Chiều,0
298.72,307.51,1437.0,38.13,74.5,M,Đêm,0
301.63,310.06,1429.1,19.07,27.1,H,Sáng,0
298.72,307.67,1724.1,31.66,230.5,L,Chiều,0
301.84,312.19,1316.6,32.95,29.6,L,Chiều,0
298.99,309.31,1474.1,35.81,50.7,H,Đêm,0
302.04,311.85,1774.3,47.05,30.5,M,Sáng,0
303.43,312.92,1229.0,47.15,154.1,H,Chiều,0
303.57,313.15,1408.6,41.51,101.5,H,Sáng,0
298.49,307.19,1683.7,39.82,54.4,L,Sáng,0
298.41,308.23,1460.5,42.36,21.6,L,Sáng,0
305.41,317.5,1830.5,32.97,74.0,L,Chiều,0
297.33,306.12,1433.5,44.96,154.6,L,Đêm,0
301.63,312.87,1274.6,27.86,91.2,L,Sáng,0
302.87,313.0,1708.9,35.56,84.8,M,Chiều,0
298.49,309.13,1506.8,25.3,114.9,L,Chiều,0
299.89,311.35,1389.4,34.26,13.3,L,Đêm,0
299.62,309.06,1457.9,40.71,224.3,L,Chiều,0
300.04,311.69,1556.8,31.43,178.2,M,Sáng,0
303.32,312.84,1925.3,47.91,226.7,M,Đêm,0
299.33,308.0,1188.9,55.75,182.7,L,Chiều,0
301.26,312.68,1632.2,37.82,242.5,L,Đêm,0
302.67,312.98,1546.9,43.05,140.5,L,Sáng,0
297.21,306.8,1626.2,45.8,138.2,H,Sáng,0
298.19,306.5,1414.3,35.25,84.9,H,Sáng,0
301.95,310.24,1531.1,42.57,146.2,L,Chiều,0
298.16,307.37,1639.4,36.35,25.3,L,Đêm,0
298.21,307.0,1784.0,37.61,189.1,L,Đêm,0
300.74,310.75,1505.1,30.71,157.9,L,Chiều,0
303.4,313.76,1359.2,44.98,239.6,L,Sáng,0
300.29,308.88,1756.1,31.21,121.3,L,Đêm,0
302.31,313.02,1679.2,32.47,12.0,L,Sáng,0
302.49,312.38,1431.3,46.4,122.0,M,Sáng,0
298.16,308.45,1430.5,31.05,17.5,H,Chiều,0
299.98,309.98,1940.9,26.76,206.3,L,Chiều,0
299.74,310.47,1408.4,53.98,145.1,H,Sáng,0
300.95,313.96,1472.5,57.26,167.5,M,Sáng,0
297.69,308.04,1795.5,40.25,174.1,L,Sáng,0
299.84,311.0,1452.9,31.0,197.9,M,Sáng,1
304.36,314.25,1531.2,31.01,98.7,M,Đêm,0
303.81,312.17,1758.8,32.56,94.5,L,Chiều,0
300.76,312.1,1780.9,39.18,100.3,M,Sáng,0
299.77,309.3,1592.3,38.8,156.2,L,Chiều,0
301.3,310.96,1339.0,62.22,13.7,M,Chiều,0
296.17,306.92,1380.8,40.07,48.7,M,Chiều,0
298.76,308.61,1244.7,34.23,44.0,L,Sáng,0
302.72,312.97,1357.3,46.77,251.8,L,Chiều,1
300.02,308.99,1434.1,40.55,174.2,M,Sáng,0
303.67,313.01,1594.8,31.45,30.9,L,Chiều,0
304.89,314.33,1535.0,23.54,196.6,L,Sáng,0
300.17,310.96,1551.1,32.45,123.9,L,Chiều,0
299.18,307.78,1625.3,50.95,225.8,M,Sáng,0
300.04,310.3,1514.1,52.36,185.4,L,Chiều,0
301.17,310.37,1411.1,50.66,89.9,L,Sáng,0
301.98,311.33,1446.3,51.59,63.5,M,Chiều,0
300.31,309.35,1470.5,41.41,140.4,H,Đêm,0
298.69,308.28,1338.4,51.38,197.6,L,Đêm,0
300.15,308.19,1589.3,46.56,235.3,H,Sáng,0
304.07,315.03,1659.1,29.65,75.6,H,Sáng,0
300.78,310.3,1644.7,42.3,75.0,L,Sáng,0
299.03,308.75,1729.8,31.46,90.1,L,Chiều,0
299.7,310.69,1585.9,54.27,24.4,M,Đêm,0
299.79,309.16,1556.1,24.1,231.4,M,Sáng,0
301.38,310.62,1377.3,11.68,120.5,M,Sáng,1
300.39,310.16,1618.6,42.93,243.4,L,Sáng,0
300.39,309.19,1400.5,41.26,103.1,M,Sáng,0
299.7,309.74,1674.8,37.44,212.0,L,Chiều,0
298.61,308.95,1731.4,34.05,212.3,L,Chiều,0
302.02,313.98,1408.2,35.78,78.7,L,Chiều,0
302.28,312.56,1326.5,33.65,159.5,L,Đêm,0
301.67,312.02,1628.1,32.49,99.1,H,Sáng,0
299.01,309.76,1685.9,49.3,55.0,M,Sáng,0
301.13,311.38,1507.6,30.85,135.4,M,Đêm,0
300.01,310.01,1563.2,47.05,13.1,H,Đêm,0
298.75,307.99,1364.1,49.18,134.7,L,Sáng,0
301.76,310.57,1796.3,47.91,12.3,L,Sáng,0
301.97,311.7,1524.1,42.89,242.1,L,Đêm,0
301.32,311.4,1537.5,40.46,51.6,H,Đêm,0
302.81,311.73,1246.4,27.43,66.9,H,Sáng,0
299.14,310.13,1546.5,33.5,141.2,H,Chiều,0
299.07,309.74,1409.4,34.77,46.4,M,Chiều,0
299.8,310.57,1180.0,38.18,80.2,M,Đêm,0
303.69,313.6,1579.4,14.38,11.7,M,Sáng,1
298.17,308.26,1317.3,15.37,104.7,M,Chiều,1
297.14,306.57,1735.4,49.81,218.6,L,Sáng,0
298.32,307.9,1355.1,42.97,91.1,L,Đêm,0
302.35,312.33,1341.6,26.72,204.0,L,Chiều,0
298.4,307.98,1711.6,46.66,44.5,L,Chiều,0
302.77,313.17,1535.9,46.4,119.0,L,Sáng,0
301.98,311.96,1538.0,34.02,126.6,L,Đêm,0
297.8,308.22,1440.7,53.71,75.5,M,Đêm,0
300.01,309.9,1392.1,54.42,49.9,L,Sáng,0
300.77,308.95,1655.2,47.47,43.7,M,Sáng,0
299.95,310.79,1438.0,48.03,210.3,H,Đêm,0
298.83,309.31,1306.8,25.65,38.8,L,Sáng,0
302.14,312.0,1523.0,41.03,174.6,M,Đêm,0
299.33,309.14,1575.6,42.52,252.7,L,Sáng,0
301.47,310.84,1726.4,41.49,159.0,H,Chiều,0
298.83,308.3,1459.0,40.93,155.8,H,Chiều,0
301.28,313.52,1540.7,34.42,200.0,M,Chiều,0
300.56,311.21,1484.9,50.72,193.8,L,Sáng,0
298.88,308.42,1416.9,49.14,213.6,L,Sáng,0
299.38,309.39,1608.5,44.63,66.2,M,Sáng,0
301.24,311.64,1269.8,40.9,53.9,L,Sáng,0
299.16,308.3,1595.9,32.89,31.5,L,Đêm,0
302.19,312.82,1455.1,31.69,81.9,H,Đêm,0
299.5,309.53,1387.6,42.49,218.9,L,Sáng,0
303.72,312.94,1466.5,31.97,117.6,L,Sáng,0
300.07,309.98,1936.9,39.8,162.2,H,Chiều,0
295.98,305.57,1787.2,30.98,138.0,L,Đêm,0
301.64,312.02,1426.9,30.52,33.0,L,Chiều,0
300.36,310.21,1602.3,27.39,95.7,H,Chiều,0
300.15,309.75,1822.6,58.58,193.8,M,Sáng,0
301.35,310.81,1807.2,33.35,24.8,M,Chiều,0
298.23,309.4,1750.6,50.69,66.0,M,Sáng,0
301.66,311.02,1409.1,60.75,201.1,L,Đêm,0
300.93,311.1,1486.0,46.78,115.1,H,Chiều,0
300.44,310.47,1630.0,55.02,47.8,M,Chiều,0
296.55,306.19,1484.9,46.06,41.0,M,Sáng,0
297.67,307.72,1941.4,25.59,28.1,M,Sáng,0
302.18,314.32,1285.2,24.66,178.2,H,Chiều,0
297.66,307.43,1309.5,39.26,95.6,L,Chiều,0
296.55,307.64,1551.7,32.72,16.2,H,Đêm,0
301.54,311.73,1221.3,29.52,181.3,L,Đêm,1
307.44,318.86,1458.6,47.97,222.4,M,Chiều,0
300.33,309.32,1890.4,37.3,166.5,H,Chiều,0
300.16,309.63,1718.3,41.38,167.0,M,Đêm,0
298.4,308.86,1395.7,46.8,26.5,L,Chiều,0
305.57,315.11,1886.0,27.89,106.9,H,Đêm,0
299.23,308.03,1783.1,48.01,96.3,M,Đêm,0
296.63,308.12,1685.5,35.0,54.3,L,Sáng,0
301.64,311.92,1637.4,25.8,95.9,M,Sáng,0
299.62,306.81,1491.6,36.81,206.8,H,Chiều,0
298.12,309.03,1681.9,59.05,150.0,L,Chiều,0
299.42,307.59,1703.2,31.26,214.2,L,Chiều,0
301.27,312.06,1603.0,48.83,15.4,H,Sáng,0
298.89,309.43,1356.6,51.89,244.2,L,Đêm,1
303.35,314.24,1473.0,46.04,82.2,H,Đêm,0
300.91,312.31,1315.4,23.93,145.3,M,Sáng,0
300.83,311.25,1356.4,30.72,1.4,L,Chiều,1
301.33,311.9,1346.2,42.81,227.0,L,Sáng,0
300.62,310.7,1343.0,36.13,5.8,M,Đêm,0
302.58,312.45,1388.2,37.42,172.5,M,Sáng,0
301.98,312.96,1294.8,50.86,112.8,H,Sáng,0
298.94,310.02,1652.2,44.1,214.5,H,Đêm,0
301.7,312.88,1517.4,31.87,189.2,H,Đêm,0
301.41,311.83,1445.4,36.97,194.7,L,Chiều,0
298.75,308.25,1606.0,61.11,162.8,M,Đêm,0
302.13,310.62,1588.4,45.34,97.7,L,Chiều,0
297.01,305.78,1391.6,49.33,97.5,L,Chiều,0
298.78,309.28,1568.1,33.2,176.8,L,Đêm,0
300.07,310.11,1180.0,34.23,140.8,M,Chiều,0
299.29,310.19,1437.8,32.61,179.0,M,Chiều,0
298.08,307.93,1679.6,32.65,186.9,H,Đêm,0
298.37,307.72,1777.2,20.26,97.4,H,Sáng,0
299.1,308.55,1700.6,35.98,20.3,L,Sáng,0
301.06,310.02,1245.6,31.0,16.5,L,Chiều,0
299.04,309.15,1572.0,48.03,121.8,L,Sáng,0
297.09,306.61,1482.9,49.48,159.3,H,Đêm,0
303.17,312.74,1660.9,31.86,137.2,L,Đêm,0
297.68,308.17,1375.6,39.91,215.9,L,Đêm,1
299.86,310.45,1676.9,49.62,76.0,H,Sáng,0
301.96,311.2,1507.5,30.52,198.3,H,Sáng,0
301.26,311.84,1417.0,48.88,199.8,M,Sáng,0
297.06,307.69,1611.9,38.32,38.6,M,Đêm,0
301.94,313.51,1507.7,44.72,122.5,L,Sáng,0
295.13,306.23,1541.0,49.73,243.4,M,Chiều,0
298.77,308.39,1371.7,51.4,211.7,H,Sáng,0
300.3,309.37,1505.5,49.15,158.7,L,Sáng,0
297.6,308.84,1480.8,41.21,28.0,M,Sáng,0
298.08,308.06,1786.5,33.34,228.6,L,Chiều,0
301.53,312.14,1480.6,32.24,209.4,L,Sáng,0
300.41,311.49,1685.7,35.33,50.5,M,Đêm,0
299.4,309.78,1607.3,55.88,80.2,H,Đêm,0
299.32,308.55,1706.6,23.36,60.5,M,Sáng,0
295.92,306.31,1389.8,43.89,97.0,M,Đêm,0
300.85,309.92,1502.0,42.77,219.4,H,Sáng,0
296.49,307.99,1511.7,43.68,227.7,M,Đêm,0
299.69,310.53,1556.9,37.3,7.3,H,Chiều,0
297.6,308.63,1317.5,37.58,30.3,L,Đêm,0
296.06,304.66,1326.5,33.37,160.5,M,Chiều,0
298.82,307.23,1375.8,38.18,59.3,M,Đêm,1
297.29,308.35,1675.0,31.29,55.7,H,Đêm,0
299.98,308.66,1394.5,56.32,23.8,M,Sáng,0
301.87,314.56,1203.4,42.08,162.4,L,Sáng,0
297.42,306.53,1398.2,19.29,228.9,M,Đêm,0
297.75,307.78,1865.7,31.77,24.3,H,Chiều,0
298.27,307.84,1557.4,25.02,195.6,L,Chiều,0
298.49,306.81,1665.6,38.45,27.0,L,Sáng,0
297.51,308.85,1866.9,32.05,189.9,L,Đêm,0
301.76,310.41,1553.6,54.89,20.1,M,Đêm,0
300.73,310.7,1747.9,31.49,200.9,H,Sáng,0
296.36,306.57,1580.5,41.7,9.1,L,Chiều,0
301.89,310.94,1617.2,37.14,10.7,L,Chiều,0
298.6,308.57,1536.6,52.29,198.5,H,Sáng,0
301.91,313.32,1791.5,33.61,96.0,M,Chiều,0
299.43,310.99,1503.4,40.81,127.3,L,Sáng,0
299.63,309.92,1542.1,45.64,15.5,M,Sáng,0
300.46,312.0,1187.7,38.37,213.3,L,Chiều,0
303.09,313.78,1744.6,49.72,164.2,H,Sáng,0
302.08,313.47,1695.1,45.25,25.1,M,Chiều,0
299.68,309.89,1861.3,27.68,71.7,L,Chiều,0
298.63,309.01,1716.7,29.08,211.4,L,Sáng,0
299.69,309.57,1544.2,44.34,135.0,L,Đêm,0
299.33,308.92,1668.9,58.45,3.3,M,Sáng,0
300.63,309.9,1445.8,45.89,99.8,L,Đêm,1
297.31,306.99,1548.0,34.82,215.2,H,Sáng,0
296.58,307.51,1433.7,38.36,54.5,H,Chiều,0
302.08,313.96,1780.2,45.39,172.1,H,Sáng,0
297.53,306.72,1793.9,54.84,148.1,L,Sáng,0
297.42,307.74,1855.6,30.38,151.3,H,Sáng,0
303.26,313.48,1400.7,54.89,105.3,L,Chiều,0
299.35,310.41,1538.0,40.76,104.8,L,Đêm,0
302.95,312.63,1507.5,28.78,118.6,H,Sáng,0
296.76,308.47,1451.3,30.42,174.2,L,Sáng,0
300.56,308.56,1479.9,57.31,219.0,M,Đêm,0
298.31,308.18,1716.8,52.74,144.7,M,Chiều,0
302.37,313.49,1807.9,26.56,225.3,H,Chiều,0
297.96,308.4,1577.6,47.32,54.1,M,Chiều,0
301.4,311.15,1529.2,51.55,108.0,M,Sáng,0
300.15,311.01,1442.4,38.62,14.1,L,Sáng,0
298.13,307.68,1922.2,41.94,117.6,M,Đêm,0
301.51,311.72,1765.8,45.01,101.3,L,Chiều,0
295.97,303.51,1847.3,42.68,33.9,M,Chiều,0
299.76,308.8,1680.1,41.53,139.0,M,Sáng,0
302.39,312.39,1669.1,36.95,167.5,M,Sáng,0
295.37,305.95,1338.3,45.2,13.2,M,Chiều,0
298.64,310.29,1319.2,50.69,38.0,L,Chiều,0
299.75,310.43,1602.5,49.0,98.2,L,Chiều,0
301.67,312.1,1438.9,38.54,78.4,L,Đêm,1
300.71,310.9,1587.0,23.29,145.1,L,Đêm,0
297.29,306.62,1543.9,40.17,96.5,L,Sáng,0
301.04,310.31,1261.4,49.03,131.0,M,Sáng,0
299.42,309.22,1356.0,45.43,73.8,L,Sáng,0
300.26,310.66,1351.4,38.2,135.2,H,Chiều,0
300.26,309.43,1719.9,34.41,74.1,L,Sáng,0
302.67,313.45,1707.2,29.74,168.6,M,Đêm,0
297.51,307.27,1411.6,35.26,40.3,L,Đêm,0
300.57,310.43,1765.8,37.8,212.4,L,Sáng,0
300.09,309.29,1243.6,51.1,7.6,H,Sáng,0
294.92,304.81,1180.0,56.21,116.8,H,Sáng,0
299.65,311.29,1651.4,36.13,92.1,L,Chiều,0
303.39,313.61,1518.8,24.88,172.8,L,Đêm,0
298.4,307.81,1935.3,35.44,111.8,L,Sáng,0
296.32,305.67,1460.5,31.89,252.7,M,Sáng,1
301.49,311.74,1376.6,40.27,85.3,L,Chiều,0
301.43,310.62,1604.1,38.83,71.9,H,Sáng,0
297.62,307.38,1631.5,59.2,123.9,L,Chiều,0
300.62,312.72,1504.7,28.19,124.8,H,Chiều,0
296.75,307.96,1502.4,38.27,112.4,M,Đêm,0
299.08,307.28,1871.3,50.68,91.7,M,Sáng,0
301.46,311.75,1992.2,44.95,100.4,M,Đêm,0
299.06,310.02,1515.0,39.24,185.8,H,Đêm,0
299.32,308.64,1426.5,62.5,94.6,M,Sáng,0
303.09,312.42,1410.6,47.88,20.2,L,Sáng,0
299.7,309.58,1705.7,30.53,6.6,M,Chiều,0
302.02,309.68,1651.6,52.56,51.8,M,Đêm,0
303.0,312.79,1366.7,40.69,167.4,M,Sáng,0
301.57,312.46,1462.4,24.96,66.3,L,Sáng,0
299.39,308.14,1486.1,44.93,160.3,L,Đêm,0
302.42,311.68,1403.9,51.23,90.4,H,Sáng,0
299.03,308.72,1896.7,44.16,77.6,L,Đêm,0
297.31,307.62,1665.5,32.65,126.0,L,Đêm,0
299.25,308.69,1493.7,29.4,94.9,M,Sáng,0
297.19,306.15,1641.6,39.4,71.4,M,Sáng,0
297.86,309.1,1396.5,59.88,213.0,H,Chiều,0
297.94,307.76,1632.7,33.16,67.1,M,Đêm,0
299.65,308.45,1772.6,29.37,54.7,L,Đêm,0
301.74,309.96,1620.0,37.05,161.2,L,Đêm,0
301.22,311.4,1813.6,14.72,182.8,H,Sáng,0
299.09,308.77,1224.4,43.29,229.0,L,Sáng,0
297.33,307.36,1488.3,42.42,13.1,L,Sáng,0
296.24,304.98,1455.4,35.7,90.7,M,Đêm,0
298.24,306.88,1470.6,31.35,104.8,M,Sáng,0
299.14,308.94,1300.6,44.94,55.6,M,Chiều,0
299.98,308.3,1421.3,20.68,212.9,H,Đêm,0
299.24,309.99,1396.4,22.97,171.9,H,Đêm,0
301.0,309.96,1653.0,48.67,56.1,L,Sáng,0
300.41,309.38,1213.4,29.08,95.7,L,Chiều,0
302.09,311.32,1710.8,36.48,54.2,H,Chiều,0
298.47,308.59,1370.2,39.56,141.1,L,Sáng,0
301.98,312.19,1490.4,35.05,231.0,H,Đêm,0
299.06,308.83,1544.1,39.36,148.4,H,Chiều,0
296.56,305.74,1667.8,15.67,74.9,H,Sáng,0
297.76,308.39,1812.0,40.04,105.8,M,Đêm,0
296.67,306.52,1470.9,51.08,183.2,M,Chiều,0
297.83,309.13,1798.2,44.55,85.6,L,Sáng,0
300.48,312.34,1343.1,32.36,235.5,H,Sáng,0
298.18,307.12,1381.1,57.4,249.1,H,Chiều,1
300.38,309.52,1730.1,31.68,44.5,H,Sáng,0
297.14,309.63,1600.7,37.79,173.0,L,Sáng,0
296.98,307.71,1488.6,39.33,193.1,L,Chiều,0
297.28,306.93,1873.1,55.11,134.8,M,Chiều,0
299.47,308.91,1614.7,30.39,138.8,H,Sáng,0
301.08,310.42,1697.5,42.39,165.7,M,Chiều,0
297.69,307.39,1512.8,43.51,40.4,M,Sáng,0
299.69,310.32,1278.5,40.8,96.8,M,Sáng,1
299.15,308.22,1411.6,55.29,73.2,H,Đêm,0
301.47,312.2,1556.7,30.64,248.4,M,Chiều,1
295.8,306.93,1469.6,32.85,113.9,M,Sáng,0
301.54,311.35,1471.7,43.63,95.0,H,Sáng,0
298.1,308.9,1371.0,32.82,219.6,L,Chiều,0
299.49,309.5,1385.3,45.34,5.5,L,Sáng,0
299.82,309.44,1478.3,32.21,48.5,H,Đêm,0
296.81,306.52,1354.9,45.03,240.0,M,Sáng,0
301.6,312.53,1514.3,53.69,129.3,L,Sáng,0
298.67,309.15,1382.0,54.3,151.9,L,Sáng,0
297.76,306.89,1660.3,43.91,93.8,L,Chiều,0
300.6,310.47,1427.0,46.67,211.7,L,Sáng,0
295.84,305.95,1613.9,42.57,167.2,M,Chiều,0
302.11,312.3,1376.0,38.7,100.0,M,Chiều,0
300.89,308.94,1752.3,33.61,245.8,L,Sáng,1
298.24,307.52,1744.7,30.04,45.6,H,Đêm,0
299.6,309.16,1882.2,27.6,204.3,L,Đêm,0
299.18,309.7,1366.7,34.28,207.6,L,Chiều,0
298.92,307.52,1278.7,36.39,140.6,L,Chiều,0
297.98,308.39,1358.6,34.74,16.1,M,Đêm,0
301.16,310.48,1573.7,19.75,201.0,L,Đêm,0
303.11,312.21,1180.0,41.14,3.0,M,Chiều,0
299.83,309.56,1694.4,44.97,204.0,M,Đêm,0
300.38,312.12,1239.5,34.59,9.3,L,Chiều,0
296.86,308.58,1743.4,35.34,147.0,L,Sáng,0
297.94,308.63,1602.5,53.95,70.5,M,Đêm,0
300.74,311.67,1567.0,48.0,72.0,L,Đêm,0
299.16,310.03,1350.9,36.12,191.6,L,Chiều,0
304.38,313.88,1639.5,36.99,73.1,M,Đêm,0
302.3,313.27,1262.2,38.24,68.5,L,Chiều,0
302.68,313.39,1591.2,34.59,245.6,L,Đêm,1
298.51,307.88,1514.8,34.53,197.0,L,Chiều,0
300.0,309.85,1507.9,30.52,97.7,M,Đêm,0
296.58,306.97,1184.4,46.01,174.9,H,Sáng,0
298.79,309.49,1646.3,52.28,188.7,H,Sáng,0
301.87,312.36,1805.1,29.3,96.2,L,Đêm,0
300.46,308.62,1561.4,35.51,2.4,M,Chiều,0
298.05,307.59,1450.8,21.66,53.3,M,Sáng,0
298.02,306.8,1659.5,47.78,144.0,H,Chiều,0
300.41,310.59,1564.9,52.35,118.8,H,Sáng,0
302.17,311.88,1478.9,35.63,18.5,M,Đêm,0
303.42,313.41,1449.0,31.59,191.9,H,Đêm,0
304.88,315.78,1637.2,49.58,226.4,L,Chiều,0
302.32,311.37,1285.4,39.48,131.8,L,Chiều,0
301.7,313.81,1832.2,26.81,81.6,L,Chiều,0
298.85,307.91,1545.0,31.89,17.7,L,Sáng,0
301.11,312.68,1789.0,35.11,120.6,L,Chiều,0
302.33,312.67,1667.0,31.66,186.8,M,Sáng,0
299.01,308.84,1401.9,36.61,110.3,M,Chiều,0
303.21,311.52,1711.1,16.51,35.1,H,Đêm,0
298.54,307.57,1710.1,34.07,164.1,L,Sáng,0
300.81,310.56,1762.8,58.74,72.0,L,Chiều,0
300.79,311.2,1982.0,30.85,8.0,L,Sáng,0
298.89,307.87,1850.9,53.63,36.6,L,Chiều,0
296.2,306.82,1610.5,41.69,66.1,L,Sáng,0
298.49,310.14,1435.7,25.43,64.8,L,Chiều,0
300.28,310.47,1498.0,32.84,39.1,M,Đêm,0
300.68,308.78,1950.5,59.5,90.5,L,Sáng,1
304.78,315.18,1458.6,25.18,105.0,L,Sáng,0
300.26,309.5,1534.8,58.72,22.1,M,Đêm,0
300.74,310.14,1322.8,35.67,68.9,H,Sáng,0
298.22,308.38,1536.6,41.87,15.0,H,Đêm,0
298.83,308.08,1436.4,30.79,115.8,H,Chiều,0
301.91,311.27,1406.1,31.15,82.3,L,Sáng,0
301.23,310.9,1501.3,35.84,141.7,L,Đêm,0
298.31,307.01,1180.0,53.32,36.1,L,Sáng,0
301.3,312.59,1341.8,44.11,47.5,H,Chiều,0
299.18,309.22,1771.7,22.13,47.0,M,Chiều,0
299.84,308.85,2055.3,33.01,77.3,L,Sáng,0
299.42,311.13,1579.9,53.11,173.1,L,Sáng,0
298.91,308.81,1338.3,37.72,58.0,H,Sáng,0
299.81,309.09,1180.0,35.99,99.7,H,Chiều,0
300.36,312.12,1599.9,25.01,62.5,M,Sáng,0
298.21,308.0,1759.1,31.84,125.7,L,Sáng,0
303.44,313.4,1330.0,28.44,191.0,L,Sáng,0
297.29,306.01,1584.1,40.38,78.1,M,Sáng,0
302.25,311.6,1760.5,39.16,151.9,L,Sáng,0
299.28,308.98,1676.0,56.85,209.0,M,Sáng,0
299.47,308.23,1618.8,44.69,209.9,L,Sáng,0
300.3,310.55,1654.1,42.58,101.8,L,Đêm,0
302.15,312.03,1596.9,52.28,9.0,L,Sáng,0
298.79,309.49,1497.7,36.93,191.4,L,Sáng,0
298.53,308.82,1753.7,35.99,97.3,L,Chiều,0
301.15,309.82,1551.8,43.42,70.3,M,Sáng,0
296.91,307.49,1520.3,55.65,48.8,H,Đêm,0
302.39,312.01,1586.4,38.92,164.0,M,Sáng,0
302.4,314.17,1638.7,23.61,17.5,H,Sáng,0
299.44,309.53,1391.6,44.66,18.7,L,Đêm,0
299.87,308.45,1644.2,34.15,236.9,M,Sáng,0
301.46,312.31,1414.0,44.25,57.5,M,Chiều,0
297.0,308.19,1458.8,28.0,142.8,L,Chiều,0
299.64,309.78,1653.5,38.1,95.9,M,Chiều,0
302.22,311.79,1694.3,27.52,173.7,L,Chiều,0
302.57,312.41,1564.6,41.31,229.2,L,Chiều,0
298.32,308.94,2105.5,38.48,238.9,M,Chiều,0
301.22,311.88,1381.5,48.21,161.5,M,Sáng,0
301.75,310.41,1481.4,36.02,17.8,H,Sáng,0
299.07,310.04,1320.3,44.8,12.4,H,Đêm,0
296.35,306.99,1642.5,31.78,209.1,L,Đêm,0
298.14,308.02,1188.2,32.57,151.1,H,Đêm,0
301.06,310.52,1415.9,46.14,86.6,M,Sáng,0
296.51,306.39,1513.8,48.57,4.8,H,Chiều,0
299.75,310.08,1420.5,20.25,46.4,L,Chiều,0
302.62,311.96,1427.2,47.44,188.8,M,Chiều,0
300.52,313.95,1778.0,34.12,245.8,M,Sáng,1
302.27,312.67,1515.6,39.31,110.7,L,Sáng,0
300.37,310.06,1536.9,49.81,100.2,H,Sáng,0
300.11,310.56,1669.0,34.74,193.6,H,Sáng,0
301.75,312.86,1591.8,41.83,27.1,H,Sáng,0
298.62,306.53,1488.3,25.26,70.9,H,Sáng,0
300.61,310.08,1281.3,41.25,56.9,M,Chiều,0
300.26,310.77,1580.1,50.29,18.0,L,Chiều,0
301.69,311.23,1471.4,41.24,221.0,L,Đêm,0
301.64,312.26,1351.0,26.43,146.9,L,Đêm,0
300.74,311.03,1597.8,66.41,21.9,M,Sáng,0
298.26,307.67,1532.4,30.22,204.9,L,Chiều,0
300.45,310.08,1385.5,56.74,213.2,L,Đêm,0
297.74,307.63,1598.0,36.75,115.5,L,Sáng,0
301.1,311.61,1246.2,37.32,246.4,L,Chiều,1
299.94,310.28,1493.4,64.94,188.3,L,Sáng,0
305.28,315.62,1737.7,55.3,240.4,H,Đêm,0
296.67,306.37,1479.0,33.46,224.1,L,Đêm,0
298.78,309.69,1523.3,49.62,150.0,L,Đêm,0
300.25,311.42,1708.5,50.57,164.5,L,Chiều,0
295.96,306.02,1666.6,39.46,52.0,M,Sáng,0
300.04,310.04,1756.4,45.91,72.5,L,Sáng,0
298.34,308.14,1659.2,47.9,24.6,M,Chiều,0
300.45,309.99,1752.4,44.1,135.2,L,Sáng,0
297.93,308.33,1622.2,42.39,28.3,L,Đêm,0
301.22,312.79,1454.3,25.32,152.1,L,Sáng,0
299.1,307.33,1601.9,39.4,118.3,M,Chiều,0
304.37,316.07,1820.1,48.25,113.1,L,Chiều,0
300.14,309.7,1725.0,53.93,175.3,L,Sáng,0
298.48,308.83,1556.5,53.71,130.8,M,Đêm,0
301.28,310.54,1500.9,39.73,4.6,L,Đêm,0
302.66,311.48,1653.3,34.38,28.9,L,Chiều,0
300.63,310.54,1385.9,32.78,153.6,L,Sáng,0
297.66,309.25,1620.4,41.91,160.1,H,Đêm,0
300.06,309.54,1478.2,48.11,199.1,H,Sáng,0
297.67,310.14,1331.3,54.56,151.4,L,Sáng,0
300.19,309.38,1221.6,53.19,83.2,H,Sáng,0
302.71,312.73,1410.7,32.15,205.6,H,Chiều,1
298.49,309.27,1451.7,57.41,92.9,L,Sáng,0
299.95,309.26,1600.0,46.81,250.2,L,Chiều,1
295.33,304.22,1399.3,23.62,114.8,L,Chiều,0
298.13,307.11,1390.1,37.4,87.1,L,Chiều,0
297.32,307.33,1868.8,51.24,103.2,H,Sáng,0
301.11,310.57,1450.9,47.49,115.0,L,Chiều,0
